Stock,Price,Volume
TSLA,707.8505905525318,43019
TSLA,2733.1734055565544,76162
GOOGL,1586.6693795768576,20571
MSFT,1808.963813938999,30541
AMZN,2674.3099080394077,9633
TSLA,582.2774758777932,15197
TSLA,561.9203936494292,30667
AAPL,308.46493585751637,22224
META,2809.635445465088,36340
AAPL,1232.713657977471,30596
GOOGL,957.922606135549,36589
TSLA,843.9486524607617,28394
AMZN,2612.8826662276665,80700
META,2943.6919390235266,49382
AMZN,2030.3485425337303,71737
AAPL,2422.423779479169,81132
AAPL,1936.3252152971547,13462
MSFT,1347.8495002690172,54768
TSLA,2222.0902560525583,24752
TSLA,2619.0158741182345,91127
META,1790.533038559064,65882
AAPL,2215.5220269534525,58874
AAPL,2216.929822896042,2881
AAPL,285.7512566798292,95693
MSFT,2029.4791074903137,76214
META,2071.5401802242036,77440
MSFT,1670.0285306767887,63716
MSFT,976.7697023840401,1453
TSLA,942.1383122280071,51203
MSFT,1844.941537707995,89154
TSLA,2542.687167176763,12983
AAPL,870.0935590447411,13067
TSLA,2315.121363280531,83637
AMZN,1548.6930706592195,78923
META,1137.1141221548482,79862
GOOGL,2305.082488785648,95450
AAPL,1560.6209052549614,72104
AMZN,2858.5615908867967,24986
GOOGL,1659.7857205206722,68519
AMZN,743.5194578326676,8533
GOOGL,515.4183002644154,58921
GOOGL,321.05862988076615,7340
MSFT,1389.9980220374714,95169
AMZN,1947.2872401139523,57987
META,959.7100830447083,98589
AMZN,896.9480963260977,60701
AAPL,2371.024240894641,46052
META,2943.5427734760715,78924
TSLA,1566.5745241419,24763
META,2873.132185367916,51648
META,287.28511501572694,47065
META,1728.4665644090178,74903
AMZN,2723.337618225959,27260
AMZN,1575.0005964125698,71016
AAPL,1550.4865914078391,45072
AAPL,1781.226186343741,37318
MSFT,1197.710319673975,51341
META,1605.6480123919864,17100
TSLA,506.54030228665675,48214
TSLA,2210.56115361404,9740
MSFT,147.60022920839705,62922
META,727.7541029174627,22092
META,2848.3981576346614,45343
META,1416.3396392039417,72001
AAPL,1759.0038978009047,34393
AAPL,2259.143046128392,35561
AAPL,521.6648950672102,99070
AMZN,2979.714792893437,37695
TSLA,1324.4066552217926,96436
TSLA,100.05807983733378,71969
GOOGL,2405.7061850669097,69004
GOOGL,329.7948336210287,33234
AMZN,1465.9204105578683,6276
AMZN,779.3549149029775,71022
TSLA,580.5128856874896,83062
META,732.4960562986896,52759
GOOGL,2043.3812047365745,48603
META,1819.3055787803187,89284
MSFT,288.334324513488,63581
AAPL,2225.7250761703863,6602
TSLA,1671.8176613552957,53543
MSFT,354.3721112758931,67037
AMZN,1290.58602999823,16686
AAPL,2032.8423844267788,90566
AMZN,654.1012669098708,97010
GOOGL,2069.5079354441123,41576
META,871.5079291595904,53871
MSFT,2316.3497708260347,1592
META,187.52870097410562,96077
AAPL,1870.3393159478246,49322
AAPL,2917.1708994346327,63836
AMZN,609.9650109304633,88171
META,2683.2034691119416,73421
TSLA,1860.4410118064798,44457
MSFT,1822.8381980894665,29709
AAPL,1982.641314070854,60514
AAPL,2978.0104564556536,23029
META,356.00303064524246,17060
GOOGL,574.3463628409525,15533
MSFT,1876.816391929299,53498
MSFT,2449.960362750341,66327
AAPL,220.84414939375878,3593
META,2675.543840472363,97756
MSFT,553.0967630442299,5002
MSFT,1722.1493221374576,53271
AAPL,2323.407511044878,56444
AAPL,2024.3462599492623,4224
AMZN,2311.774973619124,93687
META,950.2095974904257,72104
AMZN,2594.104058839758,25979
META,846.7570668583694,88816
AMZN,2168.783849491068,45290
AMZN,409.62233181722536,48771
MSFT,2806.7526434098268,94313
GOOGL,915.8711981687039,42020
AAPL,471.14354896264194,16516
AAPL,464.2991086027514,65492
TSLA,2392.0367240345704,91896
GOOGL,2369.871478243018,97807
META,2051.307497461425,30813
GOOGL,2935.962933022716,98194
AAPL,2917.2810658319977,88345
GOOGL,2204.086682672496,39977
META,2538.546017102406,54226
TSLA,2351.482123526885,96837
MSFT,324.00113802630324,56887
META,1931.0067398004066,58693
AMZN,1300.4254211220316,64706
TSLA,1518.575278527551,34122
META,742.2514382157347,61916
META,185.44090840859295,47164
AMZN,2707.1050140839675,21023
AAPL,2776.0985824249888,42306
MSFT,2249.4568069123534,62797
TSLA,2256.468574668602,77440
GOOGL,2518.1826094013268,43013
MSFT,1004.3319399144201,87321
TSLA,2478.2403353833956,30884
MSFT,2062.3285335060727,12007
AAPL,2384.013464926118,73912
GOOGL,2575.452368683041,37044
AMZN,2681.7788508760377,4691
AMZN,161.19587383963102,65075
META,1439.2681574745766,71462
AMZN,2851.794735482743,75214
META,1773.020618933207,40650
TSLA,2176.330895085668,24187
MSFT,1070.9230605452012,64049
GOOGL,369.0126868246952,44552
GOOGL,1772.3791639545761,84980
META,1340.0036762789164,74259
TSLA,172.76601128406764,89082
GOOGL,377.78600392272676,70955
GOOGL,1442.5769489040601,95059
MSFT,1547.764203470762,6294
MSFT,1540.3757107752956,61020
META,955.8100439303279,14828
MSFT,1736.324424953531,50931
TSLA,1517.227784219883,27244
META,820.365490517331,40575
TSLA,1929.080899465824,28865
TSLA,2314.6504659558204,55829
GOOGL,274.6034479156931,34818
AMZN,629.2475426731876,56745
GOOGL,2161.420012612475,49518
MSFT,1266.024070760586,7627
AMZN,1797.9818563577435,70128
AAPL,1626.1927036313377,57120
AMZN,592.6784208544452,58533
MSFT,1860.821453692922,90508
MSFT,433.27570706930805,1719
MSFT,2440.319200110297,60118
META,1553.3440743997355,45616
MSFT,295.89916730825485,90940
AAPL,2961.6959483764904,63105
META,1406.3181570050808,79901
AMZN,2129.6693813957063,63848
AAPL,520.7561227055141,34097
GOOGL,519.8844581409928,64108
AMZN,553.2325895733379,25646
GOOGL,542.5842746490646,84530
GOOGL,500.9320146845727,13938
META,2957.8825157545843,18184
GOOGL,1121.1665099175495,54362
META,656.2321945342073,53647
MSFT,1331.184687343192,48486
AMZN,1557.7843357045815,40171
TSLA,1435.7917777281814,23485
AMZN,1422.9197739670121,49764
MSFT,2190.9876220330784,55483
AMZN,2058.8104674723327,88693
META,1049.3811553354726,54013
MSFT,634.2116276189846,24156
AMZN,2128.2359326233004,81648
AMZN,1048.093622054357,13540
META,2934.504039308416,43954
GOOGL,2216.786532647303,55586
AAPL,1219.379255752222,39186
AMZN,2999.5315765522464,48645
TSLA,488.9310160327616,95813
AAPL,1037.1432593032569,62671
TSLA,1632.1267558515824,24042
META,459.8713064418831,36328
AMZN,1839.1939365685594,79348
MSFT,2196.8302889748966,2994
META,1324.4162847013336,56824
AMZN,1951.4302637122498,38606
GOOGL,2634.9953298586574,76675
MSFT,2881.3366563192994,50885
TSLA,1308.5598620737126,35113
AMZN,2192.7241991187448,50648
META,2332.3857911113287,47085
META,2151.3413655633954,42564
AMZN,1650.36823523392,24058
MSFT,598.2239334017977,5444
AMZN,880.3945822408555,41386
AAPL,1824.9235414063937,9899
TSLA,1174.2953130097565,1716
AMZN,2773.729986559062,88573
AMZN,582.5475123781953,14449
MSFT,949.1258318393542,69061
GOOGL,349.07573391766124,4873
META,1742.8344398562785,65840
TSLA,843.4275342827258,51183
AAPL,2758.0347725649485,35141
META,1126.0991434083357,58481
AAPL,862.5439688063826,78043
MSFT,2659.0593532221646,24216
AAPL,1140.9557128895344,38107
GOOGL,603.9471262688724,48519
AMZN,2811.56072234196,60163
TSLA,118.11671166197337,82774
META,2367.561285912186,24588
AMZN,2971.038358188733,92966
MSFT,577.3208476266811,54067
AMZN,984.970486811871,19286
GOOGL,1752.5412509614948,8878
AAPL,1016.5783858852695,28549
META,1675.2145083064559,95845
TSLA,2720.7340423896712,41201
GOOGL,911.3731097020408,46070
META,2353.9391680466256,72774
MSFT,1750.5756795190052,19038
TSLA,2837.6044520426303,37539
AMZN,1238.0295329294229,52033
MSFT,2888.7965877094643,21484
AMZN,2892.981946559036,24614
GOOGL,2418.530714354787,51201
META,380.9569736424294,68646
GOOGL,787.90685434999,15545
MSFT,274.8251910356251,64251
AAPL,660.5665639269773,43607
MSFT,1203.574949650577,39955
AAPL,1858.6503520316617,54229
MSFT,1217.9504222592245,74232
MSFT,1295.991829237191,58598
TSLA,1260.069418655159,57983
AAPL,297.25491601455553,92041
AAPL,2637.9157928138998,30288
META,2012.43030749687,4223
GOOGL,1074.0924908739853,9381
AMZN,1839.7301271845,17493
GOOGL,1626.7759327260849,3157
AAPL,1200.2223275238653,66668
TSLA,501.5666128390385,77953
AAPL,2340.857522446426,94524
META,317.02792523732353,22944
AMZN,663.1606664118316,43470
AMZN,287.56873720455724,83279
MSFT,922.5143991825583,68582
TSLA,2292.229429719855,54667
META,2848.146783962949,8797
GOOGL,2695.8034273883777,63886
TSLA,1654.7555853214535,47871
MSFT,1552.3185809370223,60848
AAPL,2962.1743860116258,95675
META,1562.6137635454868,46536
AMZN,2281.8913745934574,50909
AAPL,2853.2372437749987,17132
AAPL,118.69836434058713,18879
MSFT,308.2262509170215,14745
GOOGL,1621.1035768036054,21180
AAPL,112.35892885016571,11911
AMZN,1992.6440872708977,85473
AMZN,2667.7533302137986,97055
GOOGL,2771.408913868664,17399
GOOGL,137.85238809195374,47457
MSFT,2655.586840850063,92012
TSLA,2074.102317678982,99372
AMZN,2252.6393930190798,83592
AAPL,1703.6892802019865,21867
MSFT,691.9179556399092,71567
GOOGL,2096.5209471521584,26781
AAPL,1076.4056706043975,52655
TSLA,1805.2764378518918,15902
META,1110.258677036905,87936
GOOGL,1674.9298337349564,87843
TSLA,455.76593574945184,34786
TSLA,284.8492403315177,21449
AMZN,256.98527060856964,22067
META,2942.216879053139,15340
AMZN,2224.2046695404024,2085
TSLA,2756.1309204853583,54591
META,1010.8169753434446,92292
AMZN,1717.6115026709538,33402
META,1636.4811716354702,3498
META,343.83475903428837,83742
GOOGL,650.8405743998627,80874
TSLA,1871.87728393666,51020
TSLA,1878.6986776805725,14427
MSFT,1123.4148557471094,74129
MSFT,2970.3624899765123,99404
MSFT,1764.1308025219935,82277
MSFT,2010.6909983210776,67268
AAPL,2512.518009855812,78866
MSFT,1328.5281946098323,38129
GOOGL,830.0079485289014,45845
AAPL,1391.2571180022467,38513
GOOGL,1382.5721950845511,94422
MSFT,1640.0126590758691,73829
TSLA,1455.226998456249,99108
AAPL,2181.627680463106,28016
TSLA,1944.380740390675,32865
GOOGL,499.33884504979295,20389
GOOGL,740.6298791136858,4815
AAPL,2217.6650166764753,82156
META,1356.8231390940093,74484
GOOGL,1602.3090118603623,86040
META,516.5091653874304,39430
AAPL,509.315173143615,38622
GOOGL,807.33962759186,24998
TSLA,2953.114912953968,13588
AMZN,2178.8217168455444,14121
MSFT,892.871706722854,11952
MSFT,1969.6677933967985,25049
AMZN,2095.6533071227145,80803
AMZN,2693.3281441220533,98386
AAPL,1380.5294454034736,66371
GOOGL,859.0289128392471,40418
TSLA,952.6255421916284,41859
MSFT,646.4152748690759,72200
AMZN,2747.3325337236006,58303
META,1984.4956164820344,41498
META,2632.8930424889845,49869
AMZN,2695.260522739091,70775
AMZN,2046.1223819700535,22646
GOOGL,2512.870627791888,74810
META,544.846931461669,25529
TSLA,1644.6295954636507,32200
AMZN,1743.677182031795,61973
TSLA,306.34034443801124,24838
MSFT,1082.1306324194993,18369
AAPL,2846.3919473824494,37875
AAPL,1277.17220038075,88623
MSFT,586.2688732671038,81705
AAPL,460.81169276216417,9658
AMZN,496.64536310649476,5658
META,2143.976700321836,69518
GOOGL,532.0920213119209,40072
AAPL,2611.5698046491175,26627
MSFT,1641.0339259220991,57174
GOOGL,1657.5535806471325,35426
MSFT,975.6507331238698,59323
AMZN,2473.4273374361605,84588
MSFT,567.2697107671627,58784
META,2399.3100703342175,20244
AMZN,2961.7369267992253,99152
AAPL,1495.9899330787894,80948
GOOGL,1470.065220248559,90639
TSLA,2941.119316340319,40918
META,605.668144286092,45648
GOOGL,1782.4370838041596,80075
TSLA,1670.783742957894,33515
AAPL,1307.4168022496408,75756
MSFT,752.5223105334027,4820
META,745.7421642898855,69647
META,2037.338795098378,6677
AMZN,1494.6606714587924,4887
AMZN,223.72831101366756,57310
AMZN,1279.4988607235248,20098
AAPL,1971.4285326567008,26795
AAPL,2188.191702223905,45567
META,1276.094431703499,26468
TSLA,1676.9560339267289,17355
GOOGL,1377.3300841321366,3003
GOOGL,191.08683956833642,18438
MSFT,1591.290609705769,68261
TSLA,1706.341030694971,14423
AAPL,1618.8448060391631,3694
AAPL,2615.840198532335,82389
AMZN,2356.7302553708264,56008
TSLA,1238.565560468945,76487
TSLA,1375.6356907850457,73512
AAPL,1310.0182656564457,80165
TSLA,1210.1215059757697,21785
AMZN,2354.7526464023244,60260
AMZN,2688.2116804674242,99737
META,2818.4836847732367,98463
AAPL,1491.218067614772,3309
AAPL,1069.8758575824147,20770
TSLA,2683.4212062564607,71929
META,2502.3370788123,57505
TSLA,1317.8756302745182,64337
META,723.5549783079716,33576
META,1390.820968409597,21994
META,2587.6994984995845,29824
GOOGL,2811.0795652765,66368
TSLA,1895.6318228972707,81361
TSLA,2828.9852020256185,75039
MSFT,1609.3528277919015,39840
META,2857.362173163524,85471
AAPL,2265.2428677990606,75970
TSLA,2060.9438946065748,34523
MSFT,1503.0161336617693,32456
TSLA,1582.0637570295025,72534
AAPL,368.28606561147814,6784
GOOGL,1554.9836793331751,45881
META,253.6730971295014,59798
META,1220.7691071379604,84957
AMZN,2899.8664895955812,75258
AAPL,2844.453621867315,40055
AAPL,2780.949794676516,88363
MSFT,548.2225865644762,48813
MSFT,1592.265267715736,72114
MSFT,847.4057433546477,4939
GOOGL,1700.0647174775618,60617
MSFT,469.08842660963376,64106
AAPL,1826.4342206176434,59225
MSFT,1242.1211914820992,37000
TSLA,1424.2720253831815,94429
TSLA,2211.2762723039477,95744
AMZN,2479.9565474329293,19308
TSLA,1695.3451400793865,68077
AMZN,2822.197553156517,92905
TSLA,836.0359797436053,9925
GOOGL,2993.11131315797,51170
AMZN,2109.4620745504867,3011
TSLA,370.0361175676987,57501
AMZN,421.4291924586173,7881
META,596.3538611085105,7034
AMZN,2586.8837042600226,72895
TSLA,2386.0327594401174,94823
AAPL,1765.9276479760586,38905
MSFT,661.1467193528723,52066
AMZN,2112.9456828418497,2637
META,2542.854991774499,70696
AMZN,1572.2083103357147,84259
AMZN,2115.7730945410585,6066
MSFT,427.50423517690047,18962
META,2233.05601041923,41797
AMZN,2960.4411831905786,35073
AMZN,824.597273127619,14377
TSLA,2232.5764853708797,37091
AAPL,2813.6848759468953,36014
META,821.6554422852524,94341
GOOGL,1793.1346541059838,78487
GOOGL,2409.60883931912,23939
META,501.22347809290005,65229
MSFT,539.1895608016014,55681
META,989.9504723037545,89924
META,1863.2227453130915,14442
GOOGL,1843.5569831856453,93034
AAPL,999.5381481771195,10167
GOOGL,2434.4934677527,77059
AAPL,837.0893150345044,19758
AAPL,487.3675389500519,29385
TSLA,1248.1013405549668,86065
GOOGL,2402.53560244561,19601
AMZN,1802.0344702450814,1192
META,1531.4693514093626,96221
MSFT,1875.6909296657982,62085
AMZN,2663.8226721772544,1077
GOOGL,1523.0549011095645,95197
GOOGL,485.8243655388165,45241
AMZN,1792.7241798919663,87938
TSLA,1834.1007021167118,84520
GOOGL,928.1128012636029,71786
TSLA,663.3708107083297,53204
META,1228.8477098502433,55684
META,1626.5152256314616,55592
MSFT,1825.153924747047,6767
GOOGL,1214.0344232766165,72124
AMZN,687.2004509607317,49000
TSLA,2619.716349353047,34813
MSFT,1361.1221081592594,54228
AAPL,2556.2700411372753,29834
MSFT,2551.6515596691297,95781
TSLA,1726.5369296892334,15042
GOOGL,2354.8437833057656,20603
GOOGL,1631.1815086590548,5917
AAPL,2555.5676331038944,19341
TSLA,1604.3562239015255,92123
GOOGL,286.28358177285605,63289
GOOGL,1578.3277109282085,84908
TSLA,2639.9531545973205,22944
MSFT,1417.806428161108,75382
META,2409.3329455705534,61371
AMZN,118.70575235145597,80738
MSFT,2850.6399023686745,20191
TSLA,2322.4905766886027,90933
META,442.1505702608901,99824
MSFT,2066.6651319668476,97423
GOOGL,533.4953771120408,49750
META,2442.966763016389,63704
META,303.67919200916856,12402
TSLA,659.6832805129835,65677
GOOGL,1686.1624336947339,56895
GOOGL,1205.0750226470834,69793
GOOGL,1130.9202298666214,15525
META,1111.1834351478792,76951
MSFT,306.15574185217986,63847
AMZN,556.5502089448261,21054
AAPL,1267.5523862009525,89796
AMZN,1539.7537257406234,24133
AAPL,209.1192343157049,46577
TSLA,2661.461168653157,17720
AMZN,1538.9741458064227,40822
META,169.07053796374748,83395
AAPL,1688.9440039528351,79591
GOOGL,2190.7070288457103,51359
TSLA,956.2765178346583,24102
AMZN,2472.6970689589807,54954
MSFT,2359.2668758891755,88017
TSLA,2668.3141640801823,45839
GOOGL,1751.5817101059247,82537
GOOGL,1173.398769656121,64791
META,1076.5850723937947,20290
GOOGL,173.81168053654739,5011
AAPL,131.86217388393356,75923
AMZN,230.72992451131248,4096
TSLA,924.7281736003654,67461
AMZN,2370.5994996251807,15481
META,355.51647227104263,47719
AMZN,1161.5347196643256,64148
AAPL,1586.2301770301851,67791
AAPL,1003.672809023696,4762
GOOGL,859.7605469571979,48909
AMZN,776.3449765582043,63931
META,2682.266598425121,7121
AAPL,918.9436471810405,44129
META,1692.3279700805022,49573
GOOGL,611.0030501078044,7030
TSLA,1584.483536216562,22897
AAPL,2497.361474489282,39360
AAPL,988.5860800202422,39411
TSLA,166.15324274300622,34040
TSLA,1632.009528952173,9943
AAPL,2361.6320428027,16957
TSLA,2564.9674066756597,96358
TSLA,1888.995535537111,12179
GOOGL,1031.987739907194,43765
AAPL,2220.5816138727855,22910
TSLA,2977.135495485739,3037
GOOGL,1623.5493273138945,42867
AAPL,249.25702080281397,13627
AAPL,2650.534578927655,19812
AAPL,1495.9058423347203,91456
TSLA,228.62745227403593,72220
TSLA,2433.664732317332,5278
AMZN,1298.6812694089879,70730
GOOGL,1803.7054620602187,62514
AMZN,573.8092507369606,11654
META,1428.533598614999,73683
GOOGL,797.6889207825228,75481
MSFT,963.3550486116784,22938
AMZN,211.36707176615045,38187
META,2951.5904686516005,85137
AAPL,1380.6387219341602,66842
META,2721.276388664333,68430
MSFT,1024.9694739383726,90591
MSFT,1906.812868051217,24131
MSFT,1568.4207608115778,28518
GOOGL,2941.394019014239,57324
TSLA,955.5290338591004,99433
TSLA,2744.7825842183693,77766
MSFT,2894.933022820858,25411
TSLA,2386.409780938183,99071
META,1341.5153925176132,95937
AAPL,2519.1286761528445,33402
TSLA,838.1428502740196,34690
GOOGL,2168.785675246582,70972
MSFT,2226.237932328828,10541
AMZN,1772.6327893205143,82848
AAPL,2928.0509580496487,77044
AMZN,1026.2791458411912,16596
MSFT,1245.6050262158599,33526
META,577.9820924806266,31664
MSFT,2164.6658558814893,68891
AMZN,2052.895481794614,18121
MSFT,578.1308723583493,96642
MSFT,276.0287897319224,97366
MSFT,2534.691507980931,57524
TSLA,2378.5391894251425,82267
META,1378.1887625126328,47192
TSLA,2306.775639830393,4987
GOOGL,1911.0155896124934,33900
AMZN,2717.2089931625305,92835
AAPL,309.7504223601772,50806
AMZN,916.747089259794,72354
AMZN,2366.889927156255,39179
GOOGL,2454.5672753835597,82293
META,2844.407453088234,92584
TSLA,2794.8129734606496,60271
AAPL,361.25868247330715,43233
AAPL,1807.3625689788869,44327
GOOGL,2822.959259535145,55658
MSFT,1016.6874158070622,43909
AMZN,1430.1897176711836,6550
AMZN,1299.1091893502326,66672
AAPL,2989.974429265289,74379
AMZN,1519.4569518056614,74823
AAPL,1478.0078802139967,17400
TSLA,2923.852602286344,45745
TSLA,2956.2145381992727,49319
AAPL,217.03044741286817,5958
GOOGL,1990.3041856825373,29693
AMZN,2681.442275439134,89510
META,1650.2340358737513,12612
META,1599.5396303461334,73737
AAPL,2199.814173168753,29669
GOOGL,2493.050711971729,79222
META,2775.80809732979,69751
META,387.31810867916084,45442
TSLA,2329.2038259528395,30195
AMZN,1233.6028247094596,41654
AMZN,275.6821688005758,18961
TSLA,2140.364030550184,54560
MSFT,379.4228960889689,90808
AAPL,2434.853882582258,23506
GOOGL,696.6046851151355,37120
GOOGL,433.52664196843614,93546
META,2032.7913169477995,50087
META,2633.3254730437848,17370
MSFT,2134.9840970438527,25619
GOOGL,1338.1380926663985,98395
GOOGL,2033.7882396987611,58993
AMZN,887.4415931895471,74561
AAPL,2471.1891171486454,11529
AMZN,153.46690261501976,4355
TSLA,1939.025532040746,49906
META,1998.7965269897759,38234
AMZN,2798.6833829937436,22991
MSFT,1601.1998010136729,25798
AAPL,2170.20035089663,6102
MSFT,2599.512410705306,56450
AAPL,933.2670678740342,22280
AAPL,2001.7527179039128,86661
AAPL,2288.582365612039,57044
GOOGL,676.7232399923248,45509
META,2546.4265166346936,34208
AMZN,1764.9516453372762,37072
GOOGL,1725.917489964378,21769
META,1137.4620059984143,46344
GOOGL,376.55275018321555,2738
